,Type,InputFile,Mean,Std
0,Nodes,1414141414,50.0,0.0
1,Nodes,1414141414,30.34,4.602651409785451
2,Edges,1414141414,256.64,11.526942352592902
3,Edges,1414141414,32.2,7.493997598078078
4,DCen,1414141414,0.2095020408163265,0.08511710491642932
5,DCen,1414141414,0.07162366266263938,0.06863558770861539
6,CCen,1414141414,0.3208746792504751,0.0374301629351355
7,CCen,1414141414,0.04318678810943717,0.025950573752210673
8,BCen,1414141414,0.027439625850340134,0.02503435749795494
9,BCen,1414141414,0.0014823580549229067,0.005232261752804268
