,Type,InputFile,Mean,Std
0,Nodes,2727272727,1.0,7.0
1,Nodes,2727272727,49.72,0.448998886412873
2,Edges,2727272727,2.54,17.779999999999998
3,Edges,2727272727,128.04,11.68582046755811
4,DCen,2727272727,0.10367346938775508,0.09717715052379013
5,DCen,2727272727,0.10570795091970818,0.08713638461512054
6,CCen,2727272727,0.09808189901489632,0.026400388781265976
7,CCen,2727272727,0.12638881227848192,0.041286179968237316
8,BCen,2727272727,0.006955782312925171,0.014031138615610235
9,BCen,2727272727,0.01826887830498934,0.03424883001942644
