,Type,Mean,Std
0,Nodes,47.26,1.8634376834227648
1,Edges,82.06,12.353801034499464
2,DCen,0.07483079860690019,0.05835994927717141
3,CCen,0.06295807068151914,0.034730680366610825
4,BCen,0.007658991859295471,0.01897509746249929
