,Type,Mean,Std
0,Nodes,29.0,10.16857905510893
1,Edges,29.92,13.815701212750659
2,DCen,0.0700991148540775,0.09054672424434218
3,CCen,0.040755410037148894,0.03367333894129118
4,BCen,0.0009517699386521809,0.004279453867333235
