,Type,InputFile,Mean,Std
0,Nodes,2929292929,49.88,0.3815756805667782
1,Nodes,2929292929,33.46,7.618950058899192
2,Edges,2929292929,146.8,12.289833196589774
3,Edges,2929292929,34.82,11.608083390465456
4,DCen,2929292929,0.12038960809459855,0.0743887330111155
5,DCen,2929292929,0.06275155514779868,0.04864898511034543
6,CCen,2929292929,0.16467444606978476,0.049358038676573096
7,CCen,2929292929,0.037323917867675804,0.029205015799576916
8,BCen,2929292929,0.02569072411001883,0.03649930010202475
9,BCen,2929292929,0.001226593055466311,0.004836005574423779
