,Type,InputFile,Mean,Std
0,Nodes,4242424242,20.68,5.135912771844942
1,Nodes,4242424242,1.0,7.0
2,Edges,4242424242,17.5,5.762811813689564
3,Edges,4242424242,2.54,17.779999999999998
4,DCen,4242424242,0.08501749174604599,0.06934815970615694
5,DCen,4242424242,0.10367346938775508,0.09717715052379013
6,CCen,4242424242,0.04799155158998152,0.03744360226012419
7,CCen,4242424242,0.09808189901489632,0.026400388781265976
8,BCen,4242424242,0.001286356583345674,0.00479323132643814
9,BCen,4242424242,0.006955782312925171,0.014031138615610235
