,Type,InputFile,Mean,Std
0,Nodes,1212121212,50.0,0.0
1,Nodes,1212121212,49.9,0.36055512754639896
2,Edges,1212121212,256.64,11.526942352592902
3,Edges,1212121212,150.42,9.77157100982232
4,DCen,1212121212,0.2095020408163265,0.08511710491642932
5,DCen,1212121212,0.12329669470653566,0.0767451641044331
6,CCen,1212121212,0.3208746792504751,0.0374301629351355
7,CCen,1212121212,0.16326022438032248,0.04194491221152325
8,BCen,1212121212,0.027439625850340134,0.02503435749795494
9,BCen,1212121212,0.023017867687397046,0.0327924142808473
