,Type,InputFile,Mean,Std
0,Nodes,1515151515,50.0,0.0
1,Nodes,1515151515,48.42,2.50671099251589
2,Edges,1515151515,256.64,11.526942352592902
3,Edges,1515151515,112.14,37.40749122836227
4,DCen,1515151515,0.2095020408163265,0.08511710491642932
5,DCen,1515151515,0.09668158274606481,0.08926712655638794
6,CCen,1515151515,0.3208746792504751,0.0374301629351355
7,CCen,1515151515,0.09809874301737016,0.058501685973983725
8,BCen,1515151515,0.027439625850340134,0.02503435749795494
9,BCen,1515151515,0.010904899749953841,0.02366051858040074
