,Type,InputFile,Mean,Std
0,Nodes,1919191919,50.0,0.0
1,Nodes,1919191919,27.98,5.390695687942327
2,Edges,1919191919,234.32,13.735268472075818
3,Edges,1919191919,25.22,7.621784567934205
4,DCen,1919191919,0.1912816326530612,0.11039028139924839
5,DCen,1919191919,0.06597118799693513,0.05066331457548324
6,CCen,1919191919,0.27210179040887095,0.04120699531425092
7,CCen,1919191919,0.03868828063864466,0.030835712425444008
8,BCen,1919191919,0.024776360544217686,0.028736816780443916
9,BCen,1919191919,0.0013600491012263427,0.006300053241154969
