,Type,Mean,Std
0,Nodes,49.86,0.4004996878900157
1,Edges,139.0,14.18167832098867
2,DCen,0.11408359675727148,0.07919772112815428
3,CCen,0.1462474824078264,0.05030554316972824
4,BCen,0.024852345192654078,0.040235927439610415
