,Type,InputFile,Mean,Std
0,Nodes,2424242424,1.0,7.0
1,Nodes,2424242424,20.68,5.135912771844942
2,Edges,2424242424,2.54,17.779999999999998
3,Edges,2424242424,17.5,5.762811813689564
4,DCen,2424242424,0.10367346938775508,0.09717715052379013
5,DCen,2424242424,0.08501749174604599,0.06934815970615694
6,CCen,2424242424,0.09808189901489632,0.026400388781265976
7,CCen,2424242424,0.04799155158998152,0.03744360226012419
8,BCen,2424242424,0.006955782312925171,0.014031138615610235
9,BCen,2424242424,0.001286356583345674,0.00479323132643814
