,Type,Mean,Std
0,Nodes,41.42,3.4818960352084036
1,Edges,54.1,8.944830909525345
2,DCen,0.06441267118631971,0.060044766274161485
3,CCen,0.04648079119178787,0.028505076989388672
4,BCen,0.0036959472842663685,0.01127759553672011
