,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,237.12,11.093493588586059
2,DCen,0.1935673469387755,0.10666456696531205
3,CCen,0.28776492146946436,0.04205883897433534
4,BCen,0.027140136054421764,0.030661739624445357
