,Type,InputFile,Mean,Std
0,Nodes,1818181818,50.0,0.0
1,Nodes,1818181818,47.26,1.87413980268282
2,Edges,1818181818,256.64,11.526942352592902
3,Edges,1818181818,82.66,10.0669955796156
4,DCen,1818181818,0.2095020408163265,0.08511710491642932
5,DCen,1818181818,0.07552898614040847,0.0608228749143649
6,CCen,1818181818,0.3208746792504751,0.0374301629351355
7,CCen,1818181818,0.06404445296029655,0.034796379593608734
8,BCen,1818181818,0.027439625850340134,0.02503435749795494
9,BCen,1818181818,0.007380800259194607,0.018172321171048778
