,Type,Mean,Std
0,Nodes,41.88,5.402369850352714
1,Edges,52.82,16.488408049293298
2,DCen,0.06035294680161763,0.04415100707679764
3,CCen,0.04676520445099694,0.02983868332955535
4,BCen,0.005781691086110995,0.017997675101174795
