,Type,InputFile,Mean,Std
0,Nodes,1313131313,50.0,0.0
1,Nodes,1313131313,40.06,4.3469989648031895
2,Edges,1313131313,234.32,13.735268472075818
3,Edges,1313131313,51.02,10.420153549732365
4,DCen,1313131313,0.1912816326530612,0.11039028139924839
5,DCen,1313131313,0.06472980583108921,0.060976049980129524
6,CCen,1313131313,0.27210179040887095,0.04120699531425092
7,CCen,1313131313,0.04679120595893299,0.02678137318972475
8,BCen,1313131313,0.024776360544217686,0.028736816780443916
9,BCen,1313131313,0.0033858193636484104,0.01000079662817733
