,Type,Mean,Std
0,Nodes,6.4,7.964923100695951
1,Edges,5.84,7.569306441147696
2,DCen,0.15432879072681704,0.2361694144511055
3,CCen,0.0792190039492671,0.08269839916029817
4,BCen,0.0002770386316581969,0.0025248962014943694
