,Type,Mean,Std
0,Nodes,39.5,7.673982017179869
1,Edges,51.3,18.82365533046119
2,DCen,0.06542063578026575,0.0880067340925641
3,CCen,0.043819770144692016,0.020897877927712968
4,BCen,0.0019419657892622993,0.007948423140697571
