,Type,Mean,Std
0,Nodes,37.04,8.84524731140967
1,Edges,45.84,16.147272215454844
2,DCen,0.06678793506748286,0.09997316082764027
3,CCen,0.04253128752060235,0.019616657232664102
4,BCen,0.001321658816946351,0.005396168196786534
