,Type,Mean,Std
0,Nodes,49.98,0.14
1,Edges,160.98,11.640429545338952
2,DCen,0.13151893410425392,0.07239484572208454
3,CCen,0.18219167253133087,0.048238457903422016
4,BCen,0.027685411985028486,0.03711970214566748
