,Type,InputFile,Mean,Std
0,Nodes,1111111111,50.0,0.0
1,Nodes,1111111111,50.0,0.0
2,Edges,1111111111,254.46,12.371273176193306
3,Edges,1111111111,254.46,12.371273176193306
4,DCen,1111111111,0.2077224489795918,0.08219037398631299
5,DCen,1111111111,0.2077224489795918,0.08219037398631299
6,CCen,1111111111,0.32403597550589336,0.037798016061299816
7,CCen,1111111111,0.32403597550589336,0.037798016061299816
8,BCen,1111111111,0.02865578231292517,0.025137829290670145
9,BCen,1111111111,0.02865578231292517,0.025137829290670145
