,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,233.58,11.267812565001249
2,DCen,0.19067755102040815,0.10813903032308451
3,CCen,0.27958127852833997,0.039769758859367475
4,BCen,0.026973809523809518,0.030440284941337027
