,Type,InputFile,Mean,Std
0,Nodes,2222222222,49.84,0.36660605559646725
1,Nodes,2222222222,49.84,0.36660605559646725
2,Edges,2222222222,135.16,11.805693541677252
3,Edges,2222222222,135.16,11.805693541677252
4,DCen,2222222222,0.11104991755931908,0.08162916188676424
5,DCen,2222222222,0.11104991755931908,0.08162916188676424
6,CCen,2222222222,0.14394545997497704,0.04912696742142017
7,CCen,2222222222,0.14394545997497704,0.04912696742142017
8,BCen,2222222222,0.02201195294039203,0.035236445996915375
9,BCen,2222222222,0.02201195294039203,0.035236445996915375
