,Type,InputFile,Mean,Std
0,Nodes,1111111111,50.0,0.0
1,Nodes,1111111111,50.0,0.0
2,Edges,1111111111,256.64,11.526942352592902
3,Edges,1111111111,256.64,11.526942352592902
4,DCen,1111111111,0.2095020408163265,0.08511710491642932
5,DCen,1111111111,0.2095020408163265,0.08511710491642932
6,CCen,1111111111,0.3208746792504751,0.0374301629351355
7,CCen,1111111111,0.3208746792504751,0.0374301629351355
8,BCen,1111111111,0.027439625850340134,0.02503435749795494
9,BCen,1111111111,0.027439625850340134,0.02503435749795494
