,Type,Mean,Std
0,Nodes,14.06,7.8801269025314555
1,Edges,11.48,7.158882594371834
2,DCen,0.12005344802314004,0.15018108207890354
3,CCen,0.06226216993149805,0.07653928691478619
4,BCen,0.0005284043766945057,0.0035884651133046962
