,Type,InputFile,Mean,Std
0,Nodes,1313131313,50.0,0.0
1,Nodes,1313131313,42.98,3.8806700452370335
2,Edges,1313131313,256.92,10.654276136838202
3,Edges,1313131313,62.92,11.21934044407246
4,DCen,1313131313,0.20973061224489792,0.08430765578911795
5,DCen,1313131313,0.06937103303963812,0.06285482720628363
6,CCen,1313131313,0.3220241338319201,0.040418388371432565
7,CCen,1313131313,0.05412173451014573,0.03081636650372105
8,BCen,1313131313,0.028262755102040814,0.02501845237501301
9,BCen,1313131313,0.004843746312802203,0.013368972533118221
