,Type,Mean,Std
0,Nodes,46.08,3.2731636072766053
1,Edges,75.74,19.6100076491571
2,DCen,0.07214056726280638,0.056485254940711216
3,CCen,0.0700770669690325,0.04057497759104391
4,BCen,0.009092572229185143,0.02084962931824649
