,Type,Mean,Std
0,Nodes,43.8,2.7422618401604173
1,Edges,65.38,9.991776618800081
2,DCen,0.06952293543792969,0.06240809786070304
3,CCen,0.052892914210439235,0.02982150702810973
4,BCen,0.004644329855154591,0.014539862084742212
