,Type,Mean,Std
0,Nodes,12.78,8.59136776072355
1,Edges,12.02,8.626679546615836
2,DCen,0.1351253083343904,0.2077723730429293
3,CCen,0.07066579050105055,0.061062189908742924
4,BCen,0.0005272622201367203,0.003674951572653021
