,Type,Mean,Std
0,Nodes,50.0,0.0
1,Edges,246.96,11.167739251970382
2,DCen,0.20159999999999997,0.08777601421451603
3,CCen,0.31585959062860325,0.040191769747388584
4,BCen,0.030037925170068026,0.028328961627859545
