,Type,Mean,Std
0,Nodes,42.34,4.096876859267312
1,Edges,61.92,13.351913720512128
2,DCen,0.07017004203314237,0.0644346324742481
3,CCen,0.052576573035285935,0.029606417856793334
4,BCen,0.0036032324055204137,0.010631017768876271
