,Type,InputFile,Mean,Std
0,Nodes,3232323232,42.54,3.868901652924251
1,Nodes,3232323232,49.88,0.3815756805667782
2,Edges,3232323232,61.18,12.017803459867364
3,Edges,3232323232,146.8,12.289833196589774
4,DCen,3232323232,0.06875766113920895,0.061307207340663174
5,DCen,3232323232,0.12038960809459855,0.0743887330111155
6,CCen,3232323232,0.05335693599883678,0.02999860845969582
7,CCen,3232323232,0.16467444606978476,0.049358038676573096
8,BCen,3232323232,0.005338732593041227,0.015012143620125002
9,BCen,3232323232,0.02569072411001883,0.03649930010202475
