,Type,Mean,Std
0,Nodes,39.84,5.536641581319853
1,Edges,47.62,10.5164442660055
2,DCen,0.06075593226030111,0.049761243754470864
3,CCen,0.0392029061221048,0.02592225029952736
4,BCen,0.0015100006954266853,0.004350772531038453
