,Type,InputFile,Mean,Std
0,Nodes,1515151515,50.0,0.0
1,Nodes,1515151515,48.58,3.3050869882652103
2,Edges,1515151515,246.14,9.901535234497729
3,Edges,1515151515,111.8,37.78677017158254
4,DCen,1515151515,0.20093061224489792,0.09009449581278592
5,DCen,1515151515,0.09552727192811945,0.08497184960589012
6,CCen,1515151515,0.3139845093058969,0.04049563662510039
7,CCen,1515151515,0.09879785067210016,0.05957509598808095
8,BCen,1515151515,0.0294734693877551,0.028279646583348503
9,BCen,1515151515,0.012956556174099385,0.0282846590329705
