,Type,InputFile,Mean,Std
0,Nodes,1616161616,50.0,0.0
1,Nodes,1616161616,50.0,0.0
2,Edges,1616161616,256.92,10.654276136838202
3,Edges,1616161616,259.34,9.386394408930405
4,DCen,1616161616,0.20973061224489792,0.08430765578911795
5,DCen,1616161616,0.21170612244897957,0.07932142194898129
6,CCen,1616161616,0.3220241338319201,0.040418388371432565
7,CCen,1616161616,0.32870335383924665,0.03994089726544164
8,BCen,1616161616,0.028262755102040814,0.02501845237501301
9,BCen,1616161616,0.028539455782312928,0.024894643261055026
