,Type,InputFile,Mean,Std
0,Nodes,3535353535,43.52,2.6095210288480146
1,Nodes,3535353535,48.42,2.50671099251589
2,Edges,3535353535,65.54,8.251569547667886
3,Edges,3535353535,112.14,37.40749122836227
4,DCen,3535353535,0.07068383764194414,0.06526629825979834
5,DCen,3535353535,0.09668158274606481,0.08926712655638794
6,CCen,3535353535,0.05365917916610114,0.02973519693611086
7,CCen,3535353535,0.09809874301737016,0.058501685973983725
8,BCen,3535353535,0.004117838478685339,0.012002983566116836
9,BCen,3535353535,0.010904899749953841,0.02366051858040074
