,Type,Mean,Std
0,Nodes,35.94,8.085567388872596
1,Edges,43.18,13.943729773629435
2,DCen,0.06724789785654241,0.08561744605366968
3,CCen,0.04179737769795759,0.020829835860122305
4,BCen,0.0012841842030344242,0.005091268294772393
