,Type,InputFile,Mean,Std
0,Nodes,3838383838,39.52,5.814602307982894
1,Nodes,3838383838,42.06,3.7438482875244827
2,Edges,3838383838,51.34,12.024325344899813
3,Edges,3838383838,55.46,10.62677749837645
4,DCen,3838383838,0.06668916791003734,0.06260075873627749
5,DCen,3838383838,0.06381661895105246,0.0527438611621891
6,CCen,3838383838,0.04754469553226056,0.02814360875894355
7,CCen,3838383838,0.04719225099767504,0.030477977325877086
8,BCen,3838383838,0.0030900100817411753,0.009302538595644444
9,BCen,3838383838,0.004188658662686975,0.012930663936286118
