,Type,InputFile,Mean,Std
0,Nodes,2424242424,49.88,0.3815756805667782
1,Nodes,2424242424,26.92,6.950798515278658
2,Edges,2424242424,146.8,12.289833196589774
3,Edges,2424242424,25.2,8.55336191213724
4,DCen,2424242424,0.12038960809459855,0.0743887330111155
5,DCen,2424242424,0.07060032028000897,0.06138567936250785
6,CCen,2424242424,0.16467444606978476,0.049358038676573096
7,CCen,2424242424,0.03981970962696789,0.03062115189939577
8,BCen,2424242424,0.02569072411001883,0.03649930010202475
9,BCen,2424242424,0.0007373379155591719,0.0026848509218407764
